order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,customer_name,customer_segment,product_id,product_name,category,price,rating,feedback_text,feedback_category,sentiment,Date,Value_Type,Value,delivery_time_minutes,distance_km,reasons_if_delayed,Products.product_id,img,Customer.area
7329085364,53392567,2023-06-07 21:24:43.000,2023-06-07 21:44:43.000,2023-06-07 21:45:43.000,"On Time",332.84,"Wallet",35350,5424,"Darika Banerjee","Regular",969851,"Frozen Vegetables","Instant & Frozen Food",340.66,3,"The product met my expectations.","App Experience","Neutral",2023-06-07 00:00:00.000,"Quantity",1,1,2.96,"Traffic",969851,"https://i.postimg.cc/1RVwdvpH/ice-cream.png","Aligarh"
4212894712,20310720,2024-06-09 14:49:20.000,2024-06-09 15:04:20.000,2024-06-09 15:06:20.000,"On Time",1512.77,"Cash",52325,790,"Samaksh Chaudhuri","Regular",883013,"Eggs","Dairy & Breakfast",989.88,3,"Nothing to complain about, but nothing exceptional.","Product Quality","Neutral",2024-06-09 00:00:00.000,"Quantity",1,2,2.25,"Traffic",883013,"https://i.postimg.cc/X7wFjX1B/food.png","Bhubaneswar"
5271947935,1601161,2024-08-26 23:07:11.000,2024-08-26 23:22:11.000,2024-08-26 23:18:11.000,"On Time",1112.24,"Wallet",70987,3959,"Chanchal Thakur","Inactive",77308,"Onions","Fruits & Vegetables",223.27,3,"It was okay, nothing special.","Customer Service","Neutral",2024-08-26 00:00:00.000,"Quantity",1,-4,2.41,"",77308,"https://i.postimg.cc/sgsWvyb6/fruits.png","Amaravati"
2331582000,6637282,2024-03-16 09:19:08.000,2024-03-16 09:38:08.000,2024-03-16 09:35:08.000,"On Time",212.14,"UPI",12171,9916,"Damini Lad","Inactive",747801,"Toilet Cleaner","Household Care",277.76,3,"Average experience, could improve.","Product Quality","Neutral",2024-03-16 00:00:00.000,"Quantity",1,-3,1.51,"",747801,"https://i.postimg.cc/1tnnLzNt/cleaning-tools.png","North Dumdum"
1105231941,29600229,2024-01-20 01:05:02.000,2024-01-20 01:20:02.000,2024-01-20 01:25:02.000,"On Time",3493.45,"UPI",38404,8263,"Tamanna Borde","Inactive",585299,"Pet Treats","Pet Care",799.46,3,"The product met my expectations.","App Experience","Neutral",2024-01-20 00:00:00.000,"Quantity",1,5,4.87,"Traffic",585299,"https://i.postimg.cc/FRMdmQjx/pet-food.png","Gulbarga"
5533307028,21577948,2023-05-27 10:39:37.000,2023-05-27 10:51:37.000,2023-05-27 10:52:37.000,"On Time",5567.15,"UPI",56686,9001,"Madhav Johal","New",67197,"Butter","Dairy & Breakfast",552.2,3,"The product met my expectations.","Customer Service","Neutral",2023-05-27 00:00:00.000,"Quantity",1,1,3.92,"Traffic",67197,"https://i.postimg.cc/X7wFjX1B/food.png","Ahmednagar"
4359807852,81136091,2024-04-11 10:38:01.000,2024-04-11 10:54:01.000,2024-04-11 10:55:01.000,"On Time",4759.44,"Cash",82810,3639,"Yuvraj Chander","Regular",564692,"Cat Food","Pet Care",215.65,3,"Nothing to complain about, but nothing exceptional.","Delivery","Neutral",2024-04-11 00:00:00.000,"Quantity",1,1,1.95,"Traffic",564692,"https://i.postimg.cc/FRMdmQjx/pet-food.png","Nanded"
8469170680,5901440,2023-03-16 18:55:27.000,2023-03-16 19:14:27.000,2023-03-16 19:18:27.000,"On Time",39.65,"UPI",63716,1928,"Faris Chopra","Premium",240179,"Cough Syrup","Pharmacy",90.56,3,"The product met my expectations.","App Experience","Neutral",2023-03-16 00:00:00.000,"Quantity",1,4,1.51,"Traffic",240179,"https://i.postimg.cc/W3x7FCP9/pharmacy.png","Sambhal"
6712947216,1697604,2023-04-11 04:11:23.000,2023-04-11 04:24:23.000,2023-04-11 04:28:23.000,"On Time",3566.54,"Cash",3996,6826,"Arjun Deep","Regular",432617,"Baby Wipes","Baby Care",863.18,3,"Delivery was fine, but the product could be better.","Delivery","Neutral",2023-04-11 00:00:00.000,"Quantity",1,4,4.42,"Traffic",432617,"https://i.postimg.cc/k55tvsJW/feeding.png","Bongaigaon"
7114775833,68965787,2024-07-08 12:52:59.000,2024-07-08 13:09:59.000,2024-07-08 13:04:59.000,"On Time",1057.06,"Cash",84672,491,"Ekavir Agate","Premium",592784,"Biscuits","Snacks & Munchies",280.35,3,"Average experience, could improve.","Product Quality","Neutral",2024-07-08 00:00:00.000,"Quantity",1,-5,1.29,"",592784,"https://i.postimg.cc/CKP7Ydrp/snacks.png","Dhule"
4936667930,18567760,2023-06-20 09:49:22.000,2023-06-20 10:08:22.000,2023-06-20 10:09:22.000,"On Time",2747.08,"Wallet",36661,3426,"Ethan Natarajan","Regular",131136,"Salt","Grocery & Staples",37.8,3,"The product met my expectations.","Product Quality","Neutral",2023-06-20 00:00:00.000,"Quantity",1,1,2.69,"Traffic",131136,"https://i.postimg.cc/jSc7fmbs/grocery.png","Fatehpur"
1464518253,12695670,2023-07-04 02:15:55.000,2023-07-04 02:26:55.000,2023-07-04 02:30:55.000,"On Time",1022.05,"Wallet",86453,1047,"Anya Borde","Premium",540618,"Popcorn","Snacks & Munchies",317.05,3,"The product met my expectations.","App Experience","Neutral",2023-07-04 00:00:00.000,"Quantity",1,4,2.9,"Traffic",540618,"https://i.postimg.cc/CKP7Ydrp/snacks.png","Jaipur"
7838223552,85854265,2023-12-07 13:30:45.000,2023-12-07 13:46:45.000,2023-12-07 13:45:45.000,"On Time",1597.81,"UPI",32488,6257,"Vasatika Naidu","Premium",952124,"Onions","Fruits & Vegetables",127.08,3,"It was okay, nothing special.","Delivery","Neutral",2023-12-07 00:00:00.000,"Quantity",1,-1,4.95,"",952124,"https://i.postimg.cc/sgsWvyb6/fruits.png","Vijayanagaram"
438111050,74174956,2024-05-03 23:36:13.000,2024-05-03 23:56:13.000,2024-05-03 23:54:13.000,"On Time",2129.22,"Card",24502,7723,"Hemani D’Alia","Regular",171602,"Cola","Cold Drinks & Juices",883.44,3,"Nothing to complain about, but nothing exceptional.","App Experience","Neutral",2024-05-03 00:00:00.000,"Quantity",1,-2,1.32,"",171602,"https://i.postimg.cc/kXrKPWsd/softdrink.png","Latur"
112658009,35144658,2023-07-11 17:41:34.000,2023-07-11 17:55:34.000,2023-07-11 17:52:34.000,"On Time",3834.36,"Cash",32553,8111,"Tristan Gulati","Premium",604184,"Toilet Cleaner","Household Care",397.55,3,"Nothing to complain about, but nothing exceptional.","App Experience","Neutral",2023-07-11 00:00:00.000,"Quantity",1,-3,4.54,"",604184,"https://i.postimg.cc/1tnnLzNt/cleaning-tools.png","Bilaspur"
8689865723,62526567,2024-03-28 15:21:29.000,2024-03-28 15:31:29.000,2024-03-28 15:27:29.000,"On Time",3277.87,"Cash",15816,4414,"Chaman Karan","Premium",970529,"Diapers","Baby Care",827.44,3,"Delivery was fine, but the product could be better.","Product Quality","Neutral",2024-03-28 00:00:00.000,"Quantity",1,-4,2.88,"",970529,"https://i.postimg.cc/k55tvsJW/feeding.png","Chittoor"
8556969682,48228547,2023-05-21 05:59:01.000,2023-05-21 06:18:01.000,2023-05-21 06:16:01.000,"On Time",2606.53,"UPI",17465,4867,"Anika Baria","Inactive",532965,"Frozen Pizza","Instant & Frozen Food",307.23,3,"The product met my expectations.","Delivery","Neutral",2023-05-21 00:00:00.000,"Quantity",1,-2,4.62,"",532965,"https://i.postimg.cc/1RVwdvpH/ice-cream.png","Katihar"
1022764286,62243869,2024-04-21 14:28:03.000,2024-04-21 14:46:03.000,2024-04-21 14:42:03.000,"On Time",878.8,"Wallet",16048,9716,"Vrishti Thakkar","Premium",942001,"Cat Food","Pet Care",671.55,3,"Average experience, could improve.","Delivery","Neutral",2024-04-21 00:00:00.000,"Quantity",1,-4,0.55,"",942001,"https://i.postimg.cc/FRMdmQjx/pet-food.png","Raebareli"
2536833157,19067680,2023-05-08 04:44:45.000,2023-05-08 04:58:45.000,2023-05-08 04:56:45.000,"On Time",999.83,"Card",29809,3674,"Rajata Mall","New",654623,"Chips","Snacks & Munchies",422.14,3,"It was okay, nothing special.","Delivery","Neutral",2023-05-08 00:00:00.000,"Quantity",1,-2,1.72,"",654623,"https://i.postimg.cc/CKP7Ydrp/snacks.png","North Dumdum"
4115492281,32540616,2024-01-07 01:31:47.000,2024-01-07 01:51:47.000,2024-01-07 01:52:47.000,"On Time",4248.74,"Wallet",99505,3859,"Jairaj Sehgal","New",435929,"Toilet Cleaner","Household Care",856.89,3,"Nothing to complain about, but nothing exceptional.","Customer Service","Neutral",2024-01-07 00:00:00.000,"Quantity",1,1,2.16,"Traffic",435929,"https://i.postimg.cc/1tnnLzNt/cleaning-tools.png","Nellore"
1712456261,90448312,2023-10-15 10:37:57.000,2023-10-15 10:50:57.000,2023-10-15 10:49:57.000,"On Time",418.48,"Cash",26493,8831,"Chandani Tata","Inactive",669378,"Potatoes","Fruits & Vegetables",212.14,3,"The product met my expectations.","Product Quality","Neutral",2023-10-15 00:00:00.000,"Quantity",1,-1,4.91,"",669378,"https://i.postimg.cc/sgsWvyb6/fruits.png","Panihati"
7769253886,8351747,2023-09-25 23:30:12.000,2023-09-25 23:50:12.000,2023-09-25 23:55:12.000,"On Time",4065.3,"UPI",34392,6028,"Darika Kaul","Regular",760828,"Pet Treats","Pet Care",563.45,3,"Nothing to complain about, but nothing exceptional.","Product Quality","Neutral",2023-09-25 00:00:00.000,"Quantity",1,5,3.06,"Traffic",760828,"https://i.postimg.cc/FRMdmQjx/pet-food.png","Khammam"
390257855,5228136,2023-04-22 18:15:18.000,2023-04-22 18:34:18.000,2023-04-22 18:38:18.000,"On Time",2763.17,"UPI",10059,6446,"Oeshi Mallick","Premium",937542,"Wheat Flour","Grocery & Staples",97.04,3,"Average experience, could improve.","Customer Service","Neutral",2023-04-22 00:00:00.000,"Quantity",1,4,2.42,"Traffic",937542,"https://i.postimg.cc/jSc7fmbs/grocery.png","Ambarnath"
7906004940,65963876,2023-04-27 17:09:57.000,2023-04-27 17:29:57.000,2023-04-27 17:32:57.000,"On Time",3488.88,"Wallet",47649,8508,"Vamakshi Talwar","New",194682,"Iced Tea","Cold Drinks & Juices",912.29,3,"The product met my expectations.","App Experience","Neutral",2023-04-27 00:00:00.000,"Quantity",1,3,4.5,"Traffic",194682,"https://i.postimg.cc/kXrKPWsd/softdrink.png","Loni"
10161194,63238941,2023-12-24 23:10:35.000,2023-12-24 23:28:35.000,2023-12-24 23:31:35.000,"On Time",3827.54,"Card",58293,6592,"Vidhi Misra","Regular",382511,"Butter","Dairy & Breakfast",702.54,3,"Average experience, could improve.","Product Quality","Neutral",2023-12-24 00:00:00.000,"Quantity",1,3,4.44,"Traffic",382511,"https://i.postimg.cc/X7wFjX1B/food.png","Gwalior"
9118004489,37288781,2024-02-02 14:35:12.000,2024-02-02 14:45:12.000,2024-02-02 14:41:12.000,"On Time",2685.25,"Cash",57515,5683,"Kritika Narayan","New",473647,"Toothpaste","Personal Care",43.05,3,"Nothing to complain about, but nothing exceptional.","App Experience","Neutral",2024-02-02 00:00:00.000,"Quantity",1,-4,2.34,"",473647,"https://i.postimg.cc/hvmm7GSw/personal-care.png","Tadepalligudem"
8337736091,66768157,2024-04-04 00:35:20.000,2024-04-04 00:52:20.000,2024-04-04 00:56:20.000,"On Time",3301.22,"Cash",43777,189,"Om Khosla","Inactive",613942,"Pet Treats","Pet Care",545,3,"Average experience, could improve.","Delivery","Neutral",2024-04-04 00:00:00.000,"Quantity",1,4,1.67,"Traffic",613942,"https://i.postimg.cc/FRMdmQjx/pet-food.png","Singrauli"
1894603222,21697638,2023-10-16 07:17:33.000,2023-10-16 07:27:33.000,2023-10-16 07:30:33.000,"On Time",356.33,"Wallet",90546,1130,"Hredhaan Bhagat","New",839170,"Curd","Dairy & Breakfast",481.63,3,"It was okay, nothing special.","Customer Service","Neutral",2023-10-16 00:00:00.000,"Quantity",1,3,3.9,"Traffic",839170,"https://i.postimg.cc/X7wFjX1B/food.png","Sirsa"
4122736828,47590944,2024-07-02 12:55:31.000,2024-07-02 13:15:31.000,2024-07-02 13:12:31.000,"On Time",2205.44,"UPI",47529,5511,"Ayushman Chawla","New",500633,"Cereal","Dairy & Breakfast",154.5,3,"The product met my expectations.","Delivery","Neutral",2024-07-02 00:00:00.000,"Quantity",1,-3,2.49,"",500633,"https://i.postimg.cc/X7wFjX1B/food.png","Bhubaneswar"
8891144024,47590944,2023-04-06 20:40:40.000,2023-04-06 20:53:40.000,2023-04-06 20:57:40.000,"On Time",1286.76,"Cash",45152,6524,"Ayushman Chawla","New",492958,"Lotion","Personal Care",84.2,3,"The product met my expectations.","App Experience","Neutral",2023-04-06 00:00:00.000,"Quantity",1,4,4.79,"Traffic",492958,"https://i.postimg.cc/hvmm7GSw/personal-care.png","Bhubaneswar"
3103539793,75244116,2023-07-30 23:53:19.000,2023-07-31 00:08:19.000,2023-07-31 00:03:19.000,"On Time",2514.37,"Cash",460,2907,"Jai Suri","Inactive",771228,"Pet Treats","Pet Care",83.18,3,"Delivery was fine, but the product could be better.","Customer Service","Neutral",2023-07-30 00:00:00.000,"Quantity",1,-5,4.13,"",771228,"https://i.postimg.cc/FRMdmQjx/pet-food.png","Gorakhpur"
9113393578,82359623,2023-12-09 00:01:07.000,2023-12-09 00:15:07.000,2023-12-09 00:16:07.000,"On Time",1634.71,"Cash",37638,6880,"Pushti Sangha","Premium",832348,"Biscuits","Snacks & Munchies",831.43,3,"The product met my expectations.","Customer Service","Neutral",2023-12-09 00:00:00.000,"Quantity",1,1,2.46,"Traffic",832348,"https://i.postimg.cc/CKP7Ydrp/snacks.png","Bellary"
3065857200,82359623,2024-06-26 02:36:03.000,2024-06-26 02:54:03.000,2024-06-26 02:57:03.000,"On Time",4340.64,"Cash",21536,551,"Pushti Sangha","Premium",222892,"Tomatoes","Fruits & Vegetables",869.22,3,"It was okay, nothing special.","Customer Service","Neutral",2024-06-26 00:00:00.000,"Quantity",1,3,3.64,"Traffic",222892,"https://i.postimg.cc/sgsWvyb6/fruits.png","Bellary"
246971181,376144,2023-07-30 14:12:21.000,2023-07-30 14:32:21.000,2023-07-30 14:34:21.000,"On Time",3266,"UPI",10315,3131,"Ira Chhabra","Regular",901144,"Sugar","Grocery & Staples",340.36,3,"Delivery was fine, but the product could be better.","Product Quality","Neutral",2023-07-30 00:00:00.000,"Quantity",1,2,1.37,"Traffic",901144,"https://i.postimg.cc/jSc7fmbs/grocery.png","Anantapuram"
5110274761,24821281,2024-05-23 03:01:39.000,2024-05-23 03:15:39.000,2024-05-23 03:16:39.000,"On Time",3728.79,"Wallet",17677,1782,"Onveer Kanda","Regular",373536,"Dog Food","Pet Care",494.17,3,"The product met my expectations.","Delivery","Neutral",2024-05-23 00:00:00.000,"Quantity",1,1,2.01,"Traffic",373536,"https://i.postimg.cc/FRMdmQjx/pet-food.png","Khora"
5050919809,46885873,2024-05-13 07:04:41.000,2024-05-13 07:24:41.000,2024-05-13 07:27:41.000,"On Time",4439.75,"Card",7758,769,"Wahab Luthra","Premium",760828,"Pet Treats","Pet Care",563.45,3,"Nothing to complain about, but nothing exceptional.","Product Quality","Neutral",2024-05-13 00:00:00.000,"Quantity",1,3,4.41,"Traffic",760828,"https://i.postimg.cc/FRMdmQjx/pet-food.png","Aizawl"
6699845542,22851478,2023-12-06 14:43:53.000,2023-12-06 15:02:53.000,2023-12-06 14:57:53.000,"On Time",22.04,"UPI",79038,539,"Vamakshi Bhardwaj","Regular",700048,"Dish Soap","Household Care",141.28,3,"Average experience, could improve.","Delivery","Neutral",2023-12-06 00:00:00.000,"Quantity",1,-5,1.39,"",700048,"https://i.postimg.cc/1tnnLzNt/cleaning-tools.png","Varanasi"
3459500455,16379942,2023-12-18 00:37:55.000,2023-12-18 00:52:55.000,2023-12-18 00:54:55.000,"On Time",2581.78,"UPI",20504,6348,"Harshil Kuruvilla","Inactive",992178,"Pain Reliever","Pharmacy",632.43,4,"Great prices and fast delivery!","Customer Service","Positive",2023-12-18 00:00:00.000,"Quantity",1,2,2.66,"Traffic",992178,"https://i.postimg.cc/W3x7FCP9/pharmacy.png","Orai"
6107471725,81940369,2023-08-26 07:39:48.000,2023-08-26 07:49:48.000,2023-08-26 07:53:48.000,"On Time",3945.66,"Wallet",1329,763,"Nilima Chaudhuri","Premium",859361,"Shampoo","Personal Care",432.39,4,"Customer service was very helpful.","App Experience","Positive",2023-08-26 00:00:00.000,"Quantity",1,4,3.63,"Traffic",859361,"https://i.postimg.cc/hvmm7GSw/personal-care.png","Nellore"
1058749075,51592174,2023-08-26 23:09:46.000,2023-08-26 23:24:46.000,2023-08-26 23:25:46.000,"On Time",1837.92,"Cash",94872,4311,"Jasmit Sura","New",677169,"Cough Syrup","Pharmacy",261.03,4,"Will definitely order again.","Delivery","Positive",2023-08-26 00:00:00.000,"Quantity",1,1,4.26,"Traffic",677169,"https://i.postimg.cc/W3x7FCP9/pharmacy.png","Secunderabad"
9548480220,82594354,2023-09-08 12:13:28.000,2023-09-08 12:30:28.000,2023-09-08 12:33:28.000,"On Time",3568.09,"Wallet",11612,3238,"Harinakshi Sule","Regular",799688,"Lotion","Personal Care",309.62,4,"Very fresh and well-packaged.","App Experience","Positive",2023-09-08 00:00:00.000,"Quantity",1,3,4.19,"Traffic",799688,"https://i.postimg.cc/hvmm7GSw/personal-care.png","Avadi"
8595141097,96511007,2024-03-31 10:24:16.000,2024-03-31 10:36:16.000,2024-03-31 10:39:16.000,"On Time",3385.77,"UPI",19332,9568,"Hema Mannan","New",274207,"Cough Syrup","Pharmacy",328.51,4,"Will definitely order again.","Product Quality","Positive",2024-03-31 00:00:00.000,"Quantity",1,3,4.33,"Traffic",274207,"https://i.postimg.cc/W3x7FCP9/pharmacy.png","Dindigul"
9503959018,31084686,2024-09-18 10:42:59.000,2024-09-18 10:55:59.000,2024-09-18 10:58:59.000,"On Time",3593.97,"Cash",40645,5793,"Jai Ramaswamy","Regular",473929,"Carrots","Fruits & Vegetables",440.19,4,"Good selection of products.","Customer Service","Positive",2024-09-18 00:00:00.000,"Quantity",1,3,3.66,"Traffic",473929,"https://i.postimg.cc/sgsWvyb6/fruits.png","Aurangabad"
5234194751,14207332,2024-02-19 04:44:03.000,2024-02-19 05:02:03.000,2024-02-19 05:06:03.000,"On Time",3494.6,"Card",47252,6396,"Ucchal Uppal","Regular",94225,"Toilet Cleaner","Household Care",77.11,4,"Very happy with the service!","App Experience","Positive",2024-02-19 00:00:00.000,"Quantity",1,4,1.42,"Traffic",94225,"https://i.postimg.cc/1tnnLzNt/cleaning-tools.png","Aligarh"
2973976544,96795047,2024-09-19 17:19:49.000,2024-09-19 17:30:49.000,2024-09-19 17:35:49.000,"On Time",1825.81,"Wallet",71497,8689,"Osha Desai","New",39154,"Mangoes","Fruits & Vegetables",946.86,4,"Overall good experience, thank you!","Product Quality","Positive",2024-09-19 00:00:00.000,"Quantity",1,5,0.65,"Traffic",39154,"https://i.postimg.cc/sgsWvyb6/fruits.png","Chittoor"
3298709387,22321208,2023-07-01 06:00:58.000,2023-07-01 06:19:58.000,2023-07-01 06:24:58.000,"On Time",3170.94,"Card",86131,8715,"Pratyush Bedi","Regular",604184,"Toilet Cleaner","Household Care",397.55,4,"Customer service was very helpful.","Delivery","Positive",2023-07-01 00:00:00.000,"Quantity",1,5,0.63,"Traffic",604184,"https://i.postimg.cc/1tnnLzNt/cleaning-tools.png","Ballia"
9789995549,34567918,2024-01-24 22:05:21.000,2024-01-24 22:25:21.000,2024-01-24 22:29:21.000,"On Time",2653.75,"Cash",12282,7209,"Meghana Ranganathan","Inactive",757274,"Pet Treats","Pet Care",98.32,4,"Items were in perfect condition.","App Experience","Positive",2024-01-24 00:00:00.000,"Quantity",1,4,1.37,"Traffic",757274,"https://i.postimg.cc/FRMdmQjx/pet-food.png","Latur"
9794537731,85869195,2023-05-27 12:57:31.000,2023-05-27 13:10:31.000,2023-05-27 13:13:31.000,"On Time",3740.13,"Cash",23014,6925,"Kashish Nigam","Regular",114414,"Vitamins","Pharmacy",832.06,4,"Excellent quality, will buy again!","Customer Service","Positive",2023-05-27 00:00:00.000,"Quantity",1,3,3.02,"Traffic",114414,"https://i.postimg.cc/W3x7FCP9/pharmacy.png","Rajpur Sonarpur"
3915885220,54580166,2024-06-21 10:35:49.000,2024-06-21 10:53:49.000,2024-06-21 10:57:49.000,"On Time",1377.68,"UPI",75178,1751,"Jason Pradhan","Regular",14145,"Spinach","Fruits & Vegetables",630.84,4,"Excellent quality, will buy again!","App Experience","Positive",2024-06-21 00:00:00.000,"Quantity",1,4,1.53,"Traffic",14145,"https://i.postimg.cc/sgsWvyb6/fruits.png","Silchar"
7919748594,75213636,2024-09-20 00:30:20.000,2024-09-20 00:47:20.000,2024-09-20 00:49:20.000,"On Time",1908.42,"Wallet",23133,8863,"Bhanumati Chatterjee","Inactive",481843,"Chocolates","Snacks & Munchies",297.68,4,"Very fresh and well-packaged.","App Experience","Positive",2024-09-20 00:00:00.000,"Quantity",1,2,0.52,"Traffic",481843,"https://i.postimg.cc/CKP7Ydrp/snacks.png","Sonipat"
8045361592,16543242,2024-10-11 11:49:32.000,2024-10-11 12:04:32.000,2024-10-11 12:06:32.000,"On Time",2264.11,"Wallet",3274,5631,"Vihaan Korpal","Premium",602241,"Nuts","Snacks & Munchies",976.55,4,"Items were in perfect condition.","Delivery","Positive",2024-10-11 00:00:00.000,"Quantity",1,2,4.06,"Traffic",602241,"https://i.postimg.cc/CKP7Ydrp/snacks.png","Darbhanga"
1979319490,5238055,2024-01-14 01:21:07.000,2024-01-14 01:37:07.000,2024-01-14 01:41:07.000,"On Time",3631.19,"Wallet",28727,4826,"Chandani D’Alia","Regular",243235,"Cat Food","Pet Care",109.03,4,"Very fresh and well-packaged.","App Experience","Positive",2024-01-14 00:00:00.000,"Quantity",1,4,1.06,"Traffic",243235,"https://i.postimg.cc/FRMdmQjx/pet-food.png","Guntur"
5390352336,13462905,2024-07-15 04:36:53.000,2024-07-15 04:47:53.000,2024-07-15 04:49:53.000,"On Time",176.34,"Wallet",17564,386,"Bimala Rau","Premium",847349,"Potatoes","Fruits & Vegetables",781.08,4,"Very fresh and well-packaged.","Delivery","Positive",2024-07-15 00:00:00.000,"Quantity",1,2,1.24,"Traffic",847349,"https://i.postimg.cc/sgsWvyb6/fruits.png","Farrukhabad"
135053432,10796846,2023-04-24 13:30:15.000,2023-04-24 13:50:15.000,2023-04-24 13:52:15.000,"On Time",3330.44,"Wallet",29782,5488,"Waida Sanghvi","Regular",500739,"Bread","Dairy & Breakfast",359.98,4,"Items were in perfect condition.","Customer Service","Positive",2023-04-24 00:00:00.000,"Quantity",1,2,3.66,"Traffic",500739,"https://i.postimg.cc/X7wFjX1B/food.png","Tiruvottiyur"
4926287333,31233120,2023-08-08 02:39:21.000,2023-08-08 02:59:21.000,2023-08-08 03:00:21.000,"On Time",2890.49,"Cash",94821,9042,"Veer Krish","Regular",747801,"Toilet Cleaner","Household Care",277.76,4,"Good selection of products.","Delivery","Positive",2023-08-08 00:00:00.000,"Quantity",1,1,2.68,"Traffic",747801,"https://i.postimg.cc/1tnnLzNt/cleaning-tools.png","Lucknow"
1254907139,94854830,2023-07-13 04:51:45.000,2023-07-13 05:01:45.000,2023-07-13 05:05:45.000,"On Time",5351.42,"Card",44092,5434,"Aarna Dave","Inactive",183929,"Bread","Dairy & Breakfast",738.74,4,"Will definitely order again.","Delivery","Positive",2023-07-13 00:00:00.000,"Quantity",1,4,2.51,"Traffic",183929,"https://i.postimg.cc/X7wFjX1B/food.png","Kochi"
5965281449,17597449,2023-06-26 17:36:05.000,2023-06-26 17:51:05.000,2023-06-26 17:53:05.000,"On Time",3412.11,"Cash",26992,3156,"Umang Dhingra","Inactive",39154,"Mangoes","Fruits & Vegetables",946.86,4,"Great prices and fast delivery!","Delivery","Positive",2023-06-26 00:00:00.000,"Quantity",1,2,2.03,"Traffic",39154,"https://i.postimg.cc/sgsWvyb6/fruits.png","Guna"
4557188271,17597449,2024-05-16 06:38:40.000,2024-05-16 06:49:40.000,2024-05-16 06:53:40.000,"On Time",4693.64,"Cash",95152,2327,"Umang Dhingra","Inactive",871592,"Carrots","Fruits & Vegetables",870.29,4,"Customer service was very helpful.","App Experience","Positive",2024-05-16 00:00:00.000,"Quantity",1,4,0.79,"Traffic",871592,"https://i.postimg.cc/sgsWvyb6/fruits.png","Guna"
1925647539,13424885,2023-08-14 15:30:54.000,2023-08-14 15:48:54.000,2023-08-14 15:49:54.000,"On Time",2294.95,"UPI",74222,3545,"Azaan Modi","Premium",397973,"Bananas","Fruits & Vegetables",728.73,4,"Items were in perfect condition.","Product Quality","Positive",2023-08-14 00:00:00.000,"Quantity",1,1,1.39,"Traffic",397973,"https://i.postimg.cc/sgsWvyb6/fruits.png","Malda"
1180899898,16420489,2023-04-17 02:53:44.000,2023-04-17 03:12:44.000,2023-04-17 03:15:44.000,"On Time",3034.51,"Wallet",24863,4638,"Divya Peri","New",274207,"Cough Syrup","Pharmacy",328.51,4,"Items were in perfect condition.","Customer Service","Positive",2023-04-17 00:00:00.000,"Quantity",1,3,2.5,"Traffic",274207,"https://i.postimg.cc/W3x7FCP9/pharmacy.png","Nandyal"
4466839873,8361353,2023-12-09 07:05:48.000,2023-12-09 07:17:48.000,2023-12-09 07:20:48.000,"On Time",2840.84,"Cash",15751,944,"Pahal Kibe","New",77308,"Onions","Fruits & Vegetables",223.27,4,"Excellent quality, will buy again!","Customer Service","Positive",2023-12-09 00:00:00.000,"Quantity",1,3,2.21,"Traffic",77308,"https://i.postimg.cc/sgsWvyb6/fruits.png","Bhiwani"
8787105023,81822935,2024-05-07 22:54:29.000,2024-05-07 23:09:29.000,2024-05-07 23:12:29.000,"On Time",1443.64,"Wallet",54795,2951,"Dhruv Ganguly","Regular",398340,"Instant Noodles","Instant & Frozen Food",651.93,4,"Excellent quality, will buy again!","Delivery","Positive",2024-05-07 00:00:00.000,"Quantity",1,3,3.68,"Traffic",398340,"https://i.postimg.cc/1RVwdvpH/ice-cream.png","Nanded"
9286199495,5751638,2023-09-10 20:57:55.000,2023-09-10 21:08:55.000,2023-09-10 21:10:55.000,"On Time",813.3,"Wallet",61907,5262,"Xiti Wagle","New",647462,"Lotion","Personal Care",326.42,4,"Highly recommended!","App Experience","Positive",2023-09-10 00:00:00.000,"Quantity",1,2,2.57,"Traffic",647462,"https://i.postimg.cc/hvmm7GSw/personal-care.png","Aligarh"
2959828441,9987182,2024-03-15 17:59:14.000,2024-03-15 18:13:14.000,2024-03-15 18:17:14.000,"On Time",4265.84,"Card",80243,2835,"Tristan Hegde","Regular",34186,"Mangoes","Fruits & Vegetables",925.65,4,"Will definitely order again.","Customer Service","Positive",2024-03-15 00:00:00.000,"Quantity",1,4,1.62,"Traffic",34186,"https://i.postimg.cc/sgsWvyb6/fruits.png","Darbhanga"
3064828239,6186471,2024-02-18 07:37:33.000,2024-02-18 07:49:33.000,2024-02-18 07:54:33.000,"On Time",4356.46,"UPI",46175,2142,"Dominic Koshy","New",689769,"Frozen Vegetables","Instant & Frozen Food",46.62,4,"Will definitely order again.","Delivery","Positive",2024-02-18 00:00:00.000,"Quantity",1,5,4.66,"Traffic",689769,"https://i.postimg.cc/1RVwdvpH/ice-cream.png","Chittoor"
159394992,35358395,2024-08-06 06:44:30.000,2024-08-06 06:59:30.000,2024-08-06 07:00:30.000,"On Time",611.71,"Card",28600,9812,"Hiral Kumar","Inactive",473929,"Carrots","Fruits & Vegetables",440.19,4,"Items were in perfect condition.","App Experience","Positive",2024-08-06 00:00:00.000,"Quantity",1,1,2.13,"Traffic",473929,"https://i.postimg.cc/sgsWvyb6/fruits.png","Dindigul"
